clade_name	Home.1.day.1	Home.1.day.2	Home.1.day.3	Home.1.day.4	Home.1.day.5	Home.1.day.6	Home.1.day.7	Home.8.day.1	Home.8.day.2	Home.8.day.3	Home.8.day.4	Home.8.day.5	Home.8.day.6	Home.8.day.7	Home.3.day.1	Home.3.day.2	Home.3.day.3	Home.3.day.4	Home.3.day.5	Home.3.day.6	Home.3.day.7	Home.4.day.1	Home.4.day.2	Home.4.day.3	Home.4.day.4	Home.4.day.5	Home.4.day.6	Home.4.day.7	Home.6.day.1	Home.6.day.2	Home.6.day.3	Home.6.day.4	Home.6.day.5	Home.6.day.6	Home.6.day.7	Home.2.day.1	Home.2.day.2	Home.2.day.3	Home.2.day.4	Home.2.day.5	Home.2.day.6	Home.2.day.7	Home.7.day.1	Home.7.day.2	Home.7.day.3	Home.7.day.4	Home.7.day.5	Home.7.day.6	Home.7.day.7	Home.5.day.1	Home.5.day.2	Home.5.day.3	Home.5.day.4	Home.5.day.5	Home.5.day.6	Home.5.day.7
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae|g__GGB44753|s__GGB44753_SGB62215	0	0	0.00112	0	0.00224	0	0	0	0	0	0	0	0	0	0.01955	0.02131	0	0.00426	0.00161	0	0	0.00793	0	0.0043	0	0	0	0	0	0.0006	0	0	0	0	0	0	0	0	0	0	0	0	0.03865	0.0375	0.01335	0.00555	0	0.00214	0.0003	0	0	0	0	0	0	0.00091
k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Spirosomaceae|g__Emticicia|s__Emticicia_aquatica	0	0	0.0009	0	0	0.00197	0.00397	0.00195	0.00982	0.00727	0.00488	0.00399	0.00904	0.01303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00273	0	0.00028	0	0.00292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00424	0.00128	0.00562	0.00477	0.00568	0.01571	0.01317
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Malikia|s__Malikia_granosa	0	0	0.00083	0	0.00096	0.00289	0.00461	0	0.00138	0.00094	0	0	0.00428	0.0048	0.00217	0.00359	0	0.00053	0.0002	0	0	0	0	0	0	0	0	0	0	0.00196	0.00099	0	0.00278	0.00491	0.00201	0	0	0	0	0	0	0.00267	0	0.00026	0.00012	0	0	0	0	0	0	0	0.00145	0.00467	0.00731	0.00968
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_ursincola	0	0	0.00078	0	0	0	0	0.36308	0.01389	0.03516	0.03377	0	0.01034	0.02066	0.02072	0.01882	0	0.01489	0.01825	0.00832	0.01101	0.00077	0	0.00481	0	0	0.00219	0	0	0	0	0	0	0	0	0.1775	0.06161	0.11772	0.21392	0.13702	0.04915	0.02661	3.95004	5.22976	2.67445	3.14866	2.44889	1.35753	1.24047	0.2927	0.14178	0.01207	0.0621	0.07784	0.16039	0.24186
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Limnohabitans|s__Limnohabitans_sp_JirII_29	0	0	0.00074	0	0.00035	0.00028	0.00097	0.00018	0.00378	0.00271	0.00128	0	0.00102	0.00065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00111	0.00095	0	0.00196	0.00219	0.00052	0	0.00033	0.00005	0	0	0	0.00008	0	0	0	0	0	0	0	0.0001	0	0	0.00169	0.00126	0.00145	0.00292
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Polynucleobacter|s__Polynucleobacter_sp_78F_HAINBA	0	0	0.00065	0	0.00148	0.00216	0.00206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__GGB36718|s__GGB36718_SGB55614	0	0	0.00058	0	0.00183	0.00027	0.00201	0.00139	0.00517	0.00365	0	0	0.00168	0.00444	0	0.00156	0	0	0.00172	0	0	0	0	0	0	0	0	0	0.00077	0.01488	0.00886	0.0064	0.00912	0.00947	0.00999	0	0.00378	0.00062	0	0.00032	0	0.00173	0	0	0.00095	0.00024	0	0.00059	0.00029	0.0007	0	0	0.00639	0.00453	0.00494	0.00747
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Methylobacteriaceae|g__Methylobacterium|s__Methylobacterium_brachiatum	0	0	0.00054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__CFGB43376|o__OFGB43376|f__FGB43376|g__GGB43375|s__GGB43375_SGB85951	0	0	0.00049	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0.00254	0	0.0051	0	0	0	0	0	0	0	0	0	0.00415	0	0.00027	0.01444	0	0	0	0	0	0	0	0	0	0	0.00008	0	0	0.00517	0.00485	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__CFGB35942|o__OFGB35942|f__FGB35942|g__GGB24416|s__GGB24416_SGB78155	0	0	0.00048	0	0	0	0	0	0.0003	0.00189	0	0	0	0	0.02272	0.02057	0.01746	0.01492	0.01191	0.00733	0.01944	0.02054	0.00693	0	0.00037	0.00176	0	0.00268	0	0	0.00773	0	0	0.01423	0	0	0.00376	0.0046	0	0.00315	0	0.0011	0.03535	0.03447	0.03497	0.01401	0	0.01166	0.01003	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Legionellaceae|g__Legionella|s__Legionella_donaldsonii	0	0	0.00045	0.00036	0	0.00166	0.00213	0	0	0	0	0	0	0	0.00222	0.00289	0	0.00623	0.00661	0	0.00042	0.00059	0	0	0	0	0	0	0.00071	0	0.00614	0	0	0.0045	0.00317	0	0.00028	0	0	0.00054	0	0.00082	0	0.00213	0.00845	0.00353	0	0.01352	0.01195	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Polynucleobacter|s__Polynucleobacter_sp_31A_FELB	0	0	0.00045	0	0.00174	0.00022	0.00213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00026	0	0	0.00008	0	0.00027	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Limnohabitans|s__Limnohabitans_sp_2KL_17	0	0	0.0004	0	0.00121	0.00022	0.00143	0	0	0.00017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00735	0	0.00275	0.07483	0.00032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014	0.00053
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_veronii	0	0	0.00036	0	0.00321	0	0.00141	0.00345	0	0.00714	0	0	0	0	0.0341	0.0541	0.03048	0.02645	0.03068	0.01132	0.02307	0.00377	0	0.007	0	0.00666	0	0.01008	0.00287	0.00322	0.00874	0	0.00323	0.04475	0.00078	0	0	0.00421	0	0	0	0	0.02498	0.01721	0.02467	0.01427	0.01537	0.01624	0.00417	0.00597	0.00444	0	0	0	0.00318	0.00742
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Blastomonas|s__Blastomonas_fulva	0	0	0.00035	0	0.00554	0.0006	0	0	0	0	0	0	0	0	0	0	0	0	0.00052	0	0	1.42803	3.79337	1.78372	1.15622	1.26635	1.40664	1.24326	0	0	0	0	0	0	0	0.33182	0.15721	0.13767	0.14846	0.12382	0.0668	0.10358	0	0.00188	0.00098	0.00027	0	0.00217	0.00069	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Daejeonella|s__Daejeonella_rubra	0	0	0.00027	0	0	0.00042	0.00096	0	0.00008	0.00053	0	0	0	0.00019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00029	0	0	0	0	0.00053	0	0.00056	0.00048
k__Bacteria|p__Bacteroidota|c__CFGB12545|o__OFGB12545|f__FGB12545|g__GGB46625|s__GGB46625_SGB78492	0	0	0.00023	0	0	0	0	0.00089	0.00275	0.00526	0.00017	0	0	0	0.66688	0.53507	0.47742	0.30159	0.26584	0.22903	0.31029	0.29206	0.04472	0.06505	0.13439	0.13667	0.13257	0.16865	0	0.00128	0.01313	0	0.00114	0.02152	0	0	0.00021	0	0	0	0	0	0.4903	0.23204	0.291	0.19134	0.28788	0.25576	0.12688	0	0	0	0.00074	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Limnohabitans|s__Limnohabitans_sp_Jir72	0	0	0.00023	0	0	0	0.00059	0	0.00035	0.00012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00062	0.0003	0	0.00062	0.00032	0	0	0.00006	0.00005	0	0	0	0.00009	0	0	0	0	0	0	0	0	0	0	0	0	0.00073	0.00049
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sphaerotilaceae|g__Sphaerotilus|s__Sphaerotilus_hippei	0	0	0.0002	0.00102	0.00431	0.00259	0.00602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00004	0	0	0	0	0	0	0.00131	0.00443	0.00308	0	0	0	0	0	0	0	0	0	0	0	0.00023	0.00174	0.00053
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__GGB59182|s__GGB59182_SGB80947	0	0	0.00016	0	0.00039	0	0.00079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022	0.00036	0	0.00032	0	0.00084	0	0	0	0	0	0.00028	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Polynucleobacter|s__Polynucleobacter_sp_80A_SIGWE	0	0	0.00015	0	0.00027	0.00033	0.00072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Sediminibacterium|s__Sediminibacterium_salmoneum	0	0	0.00015	0	0	0	0.00004	0	0	0	0	0	0	0	0	0.00062	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00063	0.00091	0	0.00117	0	0	0	0	0	0	0	0.0008	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae|g__Bradyrhizobium|s__Bradyrhizobium_elkanii	0	0	0.0001	0	0.00255	0	0.00583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00706	0.00421	0	0.00481	0	0.00464	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Novosphingobium|s__Novosphingobium_arvoryzae	0	0	0.00008	0	0.00198	0	0.0004	0	0.00047	0	0	0	0	0	0.01563	0.01684	0.01422	0.01079	0.01409	0.00597	0.00963	0.00143	0	0.00763	0.00294	0.00187	0.00511	0.01049	0	0.00029	0	0	0.00026	0.00139	0	0.00327	0.00759	0.00576	0.00469	0.00591	0.0062	0.00668	0.00153	0.00907	0.00874	0.01318	0.00846	0.01489	0.01019	0	0	0	0	0	0	0.00073
k__Bacteria|p__Actinobacteria|c__CFGB1083|o__OFGB1083|f__FGB1083|g__GGB32817|s__GGB32817_SGB51778	0	0	0.00007	0	0.00071	0	0.00061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales|f__Gemmatimonadaceae|g__Gemmatimonas|s__Gemmatimonas_groenlandica	0	0	0.00002	0	0.00034	0.00008	0.00034	0	0	0.00018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__Mycolicibacterium|s__Mycolicibacterium_llatzerense|t__SGB15718	0	0	0.00611	0	0.0015	0	0.00597	0.00897	0.02348	0.01034	0.00722	0.00725	0.02662	0.03939	0.40192	0.28126	0.2761	0.31023	0.23198	0.31543	0.36144	1.57387	0.5288	0.87078	0.61002	0.53701	1.14486	0.35214	0	0	0	0	0	0.00032	0	0.08043	0.00241	0	0.00107	0.00402	0	0.00164	0.01284	0.02461	0.019	0.0309	0	0.01346	0.01407	0.02581	0.01176	0.00439	0.00929	0.00621	0.01714	0.01676
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Alphaproteobacteria_unclassified|f__Alphaproteobacteria_unclassified|g__Alphaproteobacteria_unclassified|s__alpha_proteobacterium_SCGC_AAA280_B11|t__SGB50900	0	0	0.00234	0	0	0.00132	0.00256	0	0.00196	0.00104	0.00021	0	0	0.00117	0	0	0	0.00019	0.00047	0	0.00063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00079	0.00145	0	0	0.001	0.00209	0	0	0	0.00359	0	0.00063	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Hyphomicrobiaceae|g__GGB72424|s__GGB72424_SGB99616|t__SGB99616	0	0	0.00118	0	0.0144	0.00495	0.00123	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae|g__GGB44753|s__GGB44753_SGB62215|t__SGB62215	0	0	0.00112	0	0.00224	0	0	0	0	0	0	0	0	0	0.01955	0.02131	0	0.00426	0.00161	0	0	0.00793	0	0.0043	0	0	0	0	0	0.0006	0	0	0	0	0	0	0	0	0	0	0	0	0.03865	0.0375	0.01335	0.00555	0	0.00214	0.0003	0	0	0	0	0	0	0.00091
k__Bacteria|p__Bacteroidota|c__Cytophagia|o__Cytophagales|f__Spirosomaceae|g__Emticicia|s__Emticicia_aquatica|t__SGB109213	0	0	0.0009	0	0	0.00197	0.00397	0.00195	0.00982	0.00727	0.00488	0.00399	0.00904	0.01303	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00273	0	0.00028	0	0.00292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00424	0.00128	0.00562	0.00477	0.00568	0.01571	0.01317
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Malikia|s__Malikia_granosa|t__SGB22454	0	0	0.00083	0	0.00096	0.00289	0.00461	0	0.00138	0.00094	0	0	0.00428	0.0048	0.00217	0.00359	0	0.00053	0.0002	0	0	0	0	0	0	0	0	0	0	0.00196	0.00099	0	0.00278	0.00491	0.00201	0	0	0	0	0	0	0.00267	0	0.00026	0.00012	0	0	0	0	0	0	0	0.00145	0.00467	0.00731	0.00968
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Sphingomonas|s__Sphingomonas_ursincola|t__SGB11561	0	0	0.00078	0	0	0	0	0.36308	0.01389	0.03516	0.03377	0	0.01034	0.02066	0.02072	0.01882	0	0.01489	0.01825	0.00832	0.01101	0.00077	0	0.00481	0	0	0.00219	0	0	0	0	0	0	0	0	0.1775	0.06161	0.11772	0.21392	0.13702	0.04915	0.02661	3.95004	5.22976	2.67445	3.14866	2.44889	1.35753	1.24047	0.2927	0.14178	0.01207	0.0621	0.07784	0.16039	0.24186
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Limnohabitans|s__Limnohabitans_sp_JirII_29|t__SGB12659	0	0	0.00074	0	0.00035	0.00028	0.00097	0.00018	0.00378	0.00271	0.00128	0	0.00102	0.00065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00111	0.00095	0	0.00196	0.00219	0.00052	0	0.00033	0.00005	0	0	0	0.00008	0	0	0	0	0	0	0	0.0001	0	0	0.00169	0.00126	0.00145	0.00292
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Polynucleobacter|s__Polynucleobacter_sp_78F_HAINBA|t__SGB110163	0	0	0.00065	0	0.00148	0.00216	0.00206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Actinobacteria|c__Actinomycetia|o__Corynebacteriales|f__Mycobacteriaceae|g__GGB36718|s__GGB36718_SGB55614|t__SGB55614	0	0	0.00058	0	0.00183	0.00027	0.00201	0.00139	0.00517	0.00365	0	0	0.00168	0.00444	0	0.00156	0	0	0.00172	0	0	0	0	0	0	0	0	0	0.00077	0.01488	0.00886	0.0064	0.00912	0.00947	0.00999	0	0.00378	0.00062	0	0.00032	0	0.00173	0	0	0.00095	0.00024	0	0.00059	0.00029	0.0007	0	0	0.00639	0.00453	0.00494	0.00747
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Methylobacteriaceae|g__Methylobacterium|s__Methylobacterium_brachiatum|t__SGB11381	0	0	0.00054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__CFGB43376|o__OFGB43376|f__FGB43376|g__GGB43375|s__GGB43375_SGB85951|t__SGB85951	0	0	0.00049	0	0	0	0	0	0	0.0001	0	0	0	0	0	0	0	0	0.00254	0	0.0051	0	0	0	0	0	0	0	0	0	0.00415	0	0.00027	0.01444	0	0	0	0	0	0	0	0	0	0	0.00008	0	0	0.00517	0.00485	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__CFGB35942|o__OFGB35942|f__FGB35942|g__GGB24416|s__GGB24416_SGB78155|t__SGB78155	0	0	0.00048	0	0	0	0	0	0.0003	0.00189	0	0	0	0	0.02272	0.02057	0.01746	0.01492	0.01191	0.00733	0.01944	0.02054	0.00693	0	0.00037	0.00176	0	0.00268	0	0	0.00773	0	0	0.01423	0	0	0.00376	0.0046	0	0.00315	0	0.0011	0.03535	0.03447	0.03497	0.01401	0	0.01166	0.01003	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Polynucleobacter|s__Polynucleobacter_sp_31A_FELB|t__SGB110164	0	0	0.00045	0	0.00174	0.00022	0.00213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00026	0	0	0.00008	0	0.00027	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Legionellales|f__Legionellaceae|g__Legionella|s__Legionella_donaldsonii|t__SGB22307	0	0	0.00045	0.00036	0	0.00166	0.00213	0	0	0	0	0	0	0	0.00222	0.00289	0	0.00623	0.00661	0	0.00042	0.00059	0	0	0	0	0	0	0.00071	0	0.00614	0	0	0.0045	0.00317	0	0.00028	0	0	0.00054	0	0.00082	0	0.00213	0.00845	0.00353	0	0.01352	0.01195	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Limnohabitans|s__Limnohabitans_sp_2KL_17|t__SGB22502	0	0	0.0004	0	0.00121	0.00022	0.00143	0	0	0.00017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00735	0	0.00275	0.07483	0.00032	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00014	0.00053
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Aeromonadales|f__Aeromonadaceae|g__Aeromonas|s__Aeromonas_veronii|t__SGB9947	0	0	0.00036	0	0.00321	0	0.00141	0.00345	0	0.00714	0	0	0	0	0.0341	0.0541	0.03048	0.02645	0.03068	0.01132	0.02307	0.00377	0	0.007	0	0.00666	0	0.01008	0.00287	0.00322	0.00874	0	0.00323	0.04475	0.00078	0	0	0.00421	0	0	0	0	0.02498	0.01721	0.02467	0.01427	0.01537	0.01624	0.00417	0.00597	0.00444	0	0	0	0.00318	0.00742
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Blastomonas|s__Blastomonas_fulva|t__SGB11560	0	0	0.00035	0	0.00554	0.0006	0	0	0	0	0	0	0	0	0	0	0	0	0.00052	0	0	1.42803	3.79337	1.78372	1.15622	1.26635	1.40664	1.24326	0	0	0	0	0	0	0	0.33182	0.15721	0.13767	0.14846	0.12382	0.0668	0.10358	0	0.00188	0.00098	0.00027	0	0.00217	0.00069	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae|g__Daejeonella|s__Daejeonella_rubra|t__SGB3127	0	0	0.00027	0	0	0.00042	0.00096	0	0.00008	0.00053	0	0	0	0.00019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00029	0	0	0	0	0.00053	0	0.00056	0.00048
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Comamonadaceae|g__Limnohabitans|s__Limnohabitans_sp_Jir72|t__SGB22492	0	0	0.00023	0	0	0	0.00059	0	0.00035	0.00012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00062	0.0003	0	0.00062	0.00032	0	0	0.00006	0.00005	0	0	0	0.00009	0	0	0	0	0	0	0	0	0	0	0	0	0.00073	0.00049
k__Bacteria|p__Bacteroidota|c__CFGB12545|o__OFGB12545|f__FGB12545|g__GGB46625|s__GGB46625_SGB78492|t__SGB78492	0	0	0.00023	0	0	0	0	0.00089	0.00275	0.00526	0.00017	0	0	0	0.66688	0.53507	0.47742	0.30159	0.26584	0.22903	0.31029	0.29206	0.04472	0.06505	0.13439	0.13667	0.13257	0.16865	0	0.00128	0.01313	0	0.00114	0.02152	0	0	0.00021	0	0	0	0	0	0.4903	0.23204	0.291	0.19134	0.28788	0.25576	0.12688	0	0	0	0.00074	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Sphaerotilaceae|g__Sphaerotilus|s__Sphaerotilus_hippei|t__SGB22432	0	0	0.0002	0.00102	0.00431	0.00259	0.00602	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00004	0	0	0	0	0	0	0.00131	0.00443	0.00308	0	0	0	0	0	0	0	0	0	0	0	0.00023	0.00174	0.00053
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Alcaligenaceae|g__GGB59182|s__GGB59182_SGB80947|t__SGB80947	0	0	0.00016	0	0.00039	0	0.00079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00022	0.00036	0	0.00032	0	0.00084	0	0	0	0	0	0.00028	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales|f__Burkholderiaceae|g__Polynucleobacter|s__Polynucleobacter_sp_80A_SIGWE|t__SGB110165	0	0	0.00015	0	0.00027	0.00033	0.00072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Bacteroidota|c__Chitinophagia|o__Chitinophagales|f__Chitinophagaceae|g__Sediminibacterium|s__Sediminibacterium_salmoneum|t__SGB27682	0	0	0.00015	0	0	0	0.00004	0	0	0	0	0	0	0	0	0.00062	0	0	0.0001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00063	0.00091	0	0.00117	0	0	0	0	0	0	0	0.0008	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Hyphomicrobiales|f__Nitrobacteraceae|g__Bradyrhizobium|s__Bradyrhizobium_elkanii|t__SGB11333	0	0	0.0001	0	0.00255	0	0.00583	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00706	0.00421	0	0.00481	0	0.00464	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Sphingomonadales|f__Sphingomonadaceae|g__Novosphingobium|s__Novosphingobium_arvoryzae|t__SGB90023	0	0	0.00008	0	0.00198	0	0.0004	0	0.00047	0	0	0	0	0	0.01563	0.01684	0.01422	0.01079	0.01409	0.00597	0.00963	0.00143	0	0.00763	0.00294	0.00187	0.00511	0.01049	0	0.00029	0	0	0.00026	0.00139	0	0.00327	0.00759	0.00576	0.00469	0.00591	0.0062	0.00668	0.00153	0.00907	0.00874	0.01318	0.00846	0.01489	0.01019	0	0	0	0	0	0	0.00073
k__Bacteria|p__Actinobacteria|c__CFGB1083|o__OFGB1083|f__FGB1083|g__GGB32817|s__GGB32817_SGB51778|t__SGB51778	0	0	0.00007	0	0.00071	0	0.00061	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
k__Bacteria|p__Gemmatimonadetes|c__Gemmatimonadetes|o__Gemmatimonadales|f__Gemmatimonadaceae|g__Gemmatimonas|s__Gemmatimonas_groenlandica|t__SGB86332	0	0	0.00002	0	0.00034	0.00008	0.00034	0	0	0.00018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00015
